Customer ID,Country,recency,frequency,monetary,R_score,F_score,M_score,RFM_sum,Segment,churned,first_order_date,last_order_date,cohort_month
12571,France,40,2,519.61,4,2,2,8,New Customers,False,2011-08-10 12:35:00,2011-10-31 10:19:00,2011-08
12572,Germany,9,2,912.4200000000001,5,2,3,10,New Customers,False,2011-10-19 08:20:00,2011-12-01 09:20:00,2011-10
12573,France,227,5,717.41,2,4,3,9,At Risk,True,2010-08-31 17:25:00,2011-04-26 15:52:00,2010-08
12574,France,316,1,182.45000000000002,2,1,1,4,Lost,True,2011-01-28 09:20:00,2011-01-28 09:20:00,2011-01
12575,France,457,2,568.82,1,2,2,5,Lost,True,2010-07-01 09:15:00,2010-09-08 13:09:00,2010-07
12576,Poland,36,8,2062.7200000000003,4,4,4,12,Champions,False,2010-07-01 13:46:00,2011-11-04 10:11:00,2010-07
12577,France,35,8,1613.15,4,4,4,12,Champions,False,2009-12-03 19:31:00,2011-11-04 13:24:00,2009-12
12578,Italy,21,4,4026.4500000000003,4,3,5,12,Loyal Customers,False,2010-09-22 11:19:00,2011-11-18 13:30:00,2010-09
12579,France,78,1,386.42,3,1,2,6,Needs Attention,False,2011-09-22 17:15:00,2011-09-22 17:15:00,2011-09
12580,Germany,247,2,962.9,2,2,3,7,Lost,True,2010-05-12 11:45:00,2011-04-07 10:24:00,2010-05
12581,Germany,40,1,179.71,4,1,1,6,New Customers,False,2011-10-31 08:56:00,2011-10-31 08:56:00,2011-10
12582,Finland,239,4,1820.4,2,3,4,9,At Risk,True,2010-05-11 09:55:00,2011-04-15 08:45:00,2010-05
12583,France,3,27,12493.58,5,5,5,15,Champions,False,2009-12-06 11:57:00,2011-12-07 08:07:00,2009-12
12584,Italy,4,9,2254.15,5,5,4,14,Champions,False,2011-03-04 15:15:00,2011-12-06 09:35:00,2011-03
12585,Germany,234,2,1824.1,2,2,4,8,Cant Lose Them,True,2010-12-23 12:58:00,2011-04-19 13:39:00,2010-12
12586,Italy,17,4,2062.67,5,3,4,12,Loyal Customers,False,2009-12-16 13:15:00,2011-11-22 16:24:00,2009-12
12587,Finland,8,1,104.0,5,1,1,7,New Customers,False,2011-12-02 12:47:00,2011-12-02 12:47:00,2011-12
12588,Finland,39,3,718.78,4,3,3,10,Loyal Customers,False,2010-04-21 12:22:00,2011-10-31 15:01:00,2010-04
12589,France,29,6,3294.91,4,4,5,13,Champions,False,2010-01-19 12:26:00,2011-11-11 10:19:00,2010-01
12590,Germany,211,1,9341.26,2,1,5,8,Cant Lose Them,True,2011-05-12 14:46:00,2011-05-12 14:46:00,2011-05
12591,Italy,317,3,1114.95,2,3,3,8,At Risk,True,2010-10-27 10:42:00,2011-01-26 14:35:00,2010-10
12592,Germany,92,4,1723.64,3,3,4,10,Potential Loyalists,True,2010-07-08 14:06:00,2011-09-08 15:04:00,2010-07
12593,France,109,3,382.1,3,3,2,8,Potential Loyalists,True,2011-05-05 09:29:00,2011-08-23 12:43:00,2011-05
12594,Italy,38,14,4890.110000000001,4,5,5,14,Champions,False,2010-03-03 13:51:00,2011-11-02 12:20:00,2010-03
12595,Germany,505,1,281.02,1,1,1,3,Lost,True,2010-07-23 09:10:00,2010-07-23 09:10:00,2010-07
12596,Spain,51,2,450.27,4,2,2,8,New Customers,False,2011-04-11 13:22:00,2011-10-19 13:02:00,2011-04
12597,Spain,19,4,3195.22,5,3,5,13,Loyal Customers,False,2011-03-16 14:00:00,2011-11-20 13:33:00,2011-03
12598,France,10,10,4192.09,5,5,5,15,Champions,False,2010-03-01 09:58:00,2011-11-30 12:18:00,2010-03
12599,France,29,13,2026.72,4,5,4,13,Champions,False,2010-05-11 10:42:00,2011-11-10 13:34:00,2010-05
12600,Germany,29,20,4385.85,4,5,5,14,Champions,False,2009-12-07 13:37:00,2011-11-11 10:29:00,2009-12
12601,Germany,190,6,573.26,2,4,2,8,At Risk,True,2010-10-31 10:57:00,2011-06-03 10:17:00,2010-10
12602,France,59,1,153.12,4,1,1,6,New Customers,False,2011-10-12 11:22:00,2011-10-12 11:22:00,2011-10
12603,Germany,22,1,613.1999999999999,4,1,3,8,New Customers,False,2011-11-18 10:42:00,2011-11-18 10:42:00,2011-11
12604,France,79,2,236.18,3,2,1,6,Needs Attention,False,2011-03-23 12:06:00,2011-09-21 14:08:00,2011-03
12605,Germany,376,3,1124.95,2,3,3,8,At Risk,True,2010-09-07 14:21:00,2010-11-28 14:18:00,2010-09
12607,USA,60,1,1579.51,3,1,4,8,Needs Attention,False,2011-10-10 16:06:00,2011-10-10 16:06:00,2011-10
12608,United Kingdom,405,1,415.79,2,1,2,5,Lost,True,2010-10-31 10:49:00,2010-10-31 10:49:00,2010-10
12609,Germany,78,9,3021.86,3,5,5,13,Potential Loyalists,False,2009-12-20 13:30:00,2011-09-22 16:34:00,2009-12
12610,Italy,23,4,1747.54,4,3,4,11,Loyal Customers,False,2011-08-05 13:52:00,2011-11-17 09:34:00,2011-08
12611,Italy,52,1,1193.32,4,1,3,8,New Customers,False,2011-10-18 13:12:00,2011-10-18 13:12:00,2011-10
12612,Germany,74,1,668.04,3,1,3,7,Needs Attention,False,2011-09-26 15:35:00,2011-09-26 15:35:00,2011-09
12613,Germany,57,9,6277.37,4,5,5,14,Champions,False,2009-12-14 13:10:00,2011-10-13 14:59:00,2009-12
12614,Germany,278,1,315.6,2,1,2,5,Lost,True,2011-03-07 10:22:00,2011-03-07 10:22:00,2011-03
12615,France,2,8,5362.9800000000005,5,4,5,14,Champions,False,2010-03-18 14:09:00,2011-12-07 15:02:00,2010-03
12616,France,95,3,1023.1,3,3,3,9,Potential Loyalists,True,2010-11-16 11:38:00,2011-09-05 15:17:00,2010-11
12617,France,29,1,352.98,4,1,2,7,New Customers,False,2011-11-10 14:39:00,2011-11-10 14:39:00,2011-11
12618,Italy,22,1,137.31,4,1,1,6,New Customers,False,2011-11-18 11:10:00,2011-11-18 11:10:00,2011-11
12619,Germany,16,9,3085.7,5,5,5,15,Champions,False,2010-05-28 12:52:00,2011-11-23 14:52:00,2010-05
12620,France,15,3,1303.41,5,3,4,12,Loyal Customers,False,2011-05-19 12:10:00,2011-11-25 10:20:00,2011-05
12621,Germany,2,35,22097.2,5,5,5,15,Champions,False,2010-02-09 12:01:00,2011-12-08 11:25:00,2010-02
12622,Germany,232,1,162.1,2,1,1,4,Lost,True,2011-04-21 16:39:00,2011-04-21 16:39:00,2011-04
12623,Germany,276,7,3315.84,2,4,5,11,At Risk,True,2010-01-12 11:45:00,2011-03-08 13:50:00,2010-01
12624,France,106,2,569.13,3,2,2,7,Needs Attention,True,2011-06-15 12:34:00,2011-08-25 15:04:00,2011-06
12625,Germany,212,4,4678.88,2,3,5,10,At Risk,True,2010-04-22 11:33:00,2011-05-12 09:54:00,2010-04
12626,Germany,23,9,5954.4800000000005,4,5,5,14,Champions,False,2011-01-17 11:01:00,2011-11-16 16:06:00,2011-01
12627,Germany,11,6,4082.53,5,4,5,14,Champions,False,2011-07-22 13:59:00,2011-11-29 12:07:00,2011-07
12628,Germany,4,3,732.46,5,3,3,11,Loyal Customers,False,2011-10-06 09:28:00,2011-12-05 13:15:00,2011-10
12629,Sweden,386,2,1198.22,2,2,3,7,Lost,True,2010-10-12 16:40:00,2010-11-19 09:18:00,2010-10
12630,Finland,10,2,1030.88,5,2,3,10,New Customers,False,2011-10-27 10:41:00,2011-11-30 10:48:00,2011-10
12631,Finland,57,6,3321.57,4,4,5,13,Champions,False,2010-01-15 14:50:00,2011-10-13 13:53:00,2010-01
12632,Germany,521,2,714.88,1,2,3,6,Lost,True,2010-05-24 09:07:00,2010-07-07 09:39:00,2010-05
12633,Germany,59,7,5156.16,4,4,5,13,Champions,False,2010-07-02 11:44:00,2011-10-12 11:40:00,2010-07
12634,USA,548,1,360.0,1,1,2,4,Lost,True,2010-06-09 15:41:00,2010-06-09 15:41:00,2010-06
12635,Germany,90,4,2624.41,3,3,4,10,Potential Loyalists,False,2010-09-09 10:50:00,2011-09-11 11:04:00,2010-09
12637,France,67,12,8085.81,3,5,5,13,Potential Loyalists,False,2010-06-14 13:36:00,2011-10-03 13:46:00,2010-06
12638,Sweden,33,2,681.49,4,2,3,9,New Customers,False,2010-03-10 10:30:00,2011-11-06 13:11:00,2010-03
12639,Sweden,239,3,1072.3700000000001,2,3,3,8,At Risk,True,2010-03-22 09:05:00,2011-04-15 12:48:00,2010-03
12640,France,24,3,994.58,4,3,3,10,Loyal Customers,False,2011-09-19 12:01:00,2011-11-16 11:52:00,2011-09
12641,Sweden,115,1,145.9,3,1,1,5,Needs Attention,True,2011-08-16 13:26:00,2011-08-16 13:26:00,2011-08
12642,Germany,25,3,905.26,4,3,3,10,Loyal Customers,False,2011-08-24 09:23:00,2011-11-14 15:03:00,2011-08
12643,France,128,11,7803.82,3,5,5,13,Potential Loyalists,True,2010-04-07 14:16:00,2011-08-03 12:56:00,2010-04
12644,Germany,130,4,1900.49,3,3,4,10,Potential Loyalists,True,2010-01-14 13:02:00,2011-08-02 10:33:00,2010-01
12645,Germany,34,8,3215.3,4,4,5,13,Champions,False,2010-02-09 10:49:00,2011-11-06 12:38:00,2010-02
12646,USA,5,2,1346.97,5,2,4,11,New Customers,False,2011-10-21 12:52:00,2011-12-05 10:14:00,2011-10
12647,Germany,22,35,14109.55,4,5,5,14,Champions,False,2010-01-13 15:06:00,2011-11-17 12:56:00,2010-01
12648,Germany,155,4,1039.0,3,3,3,9,Potential Loyalists,True,2010-01-07 18:38:00,2011-07-08 11:55:00,2010-01
12649,Germany,107,8,2096.65,3,4,4,11,Potential Loyalists,True,2010-01-12 17:24:00,2011-08-24 14:41:00,2010-01
12650,France,3,1,242.44,5,1,1,7,New Customers,False,2011-12-06 16:34:00,2011-12-06 16:34:00,2011-12
12651,France,335,4,377.75,2,3,2,7,At Risk,True,2010-08-31 15:21:00,2011-01-09 12:46:00,2010-08
12652,Germany,331,2,891.0300000000001,2,2,3,7,Lost,True,2010-10-01 15:16:00,2011-01-12 15:00:00,2010-10
12653,Israel,149,3,4160.83,3,3,5,11,Potential Loyalists,True,2010-07-01 09:56:00,2011-07-14 10:41:00,2010-07
12654,Germany,11,5,529.98,5,4,2,11,Loyal Customers,False,2011-02-17 13:16:00,2011-11-29 10:10:00,2011-02
12655,France,424,1,243.35000000000002,1,1,1,3,Lost,True,2010-10-12 09:17:00,2010-10-12 09:17:00,2010-10
12656,France,17,8,5723.83,5,4,5,14,Champions,False,2010-05-26 09:00:00,2011-11-22 13:42:00,2010-05
12657,France,11,4,1427.18,5,3,4,12,Loyal Customers,False,2011-09-22 11:40:00,2011-11-28 15:47:00,2011-09
12658,Germany,19,1,632.05,5,1,3,9,New Customers,False,2011-11-21 10:22:00,2011-11-21 10:22:00,2011-11
12659,France,30,1,73.67999999999999,4,1,1,6,New Customers,False,2011-11-10 11:53:00,2011-11-10 11:53:00,2011-11
12660,France,11,1,227.10000000000002,5,1,1,7,New Customers,False,2011-11-28 13:26:00,2011-11-28 13:26:00,2011-11
12661,Sweden,436,1,162.0,1,1,1,3,Lost,True,2010-09-29 16:46:00,2010-09-29 16:46:00,2010-09
12662,Germany,1,20,6130.54,5,5,5,15,Champions,False,2010-04-01 09:50:00,2011-12-09 11:59:00,2010-04
12663,Germany,625,2,185.4,1,2,1,4,Lost,True,2010-02-09 14:28:00,2010-03-25 09:40:00,2010-02
12664,Finland,8,11,5420.04,5,5,5,15,Champions,False,2009-12-13 10:28:00,2011-12-01 17:07:00,2009-12
12665,Germany,325,3,259.6,2,3,1,6,At Risk,True,2010-02-08 15:11:00,2011-01-19 08:34:00,2010-02
12666,Israel,394,1,1248.42,2,1,4,7,Cant Lose Them,True,2010-11-10 16:40:00,2010-11-10 16:40:00,2010-11
12667,Finland,58,1,460.13,4,1,2,7,New Customers,False,2011-10-12 17:00:00,2011-10-12 17:00:00,2011-10
12668,Germany,12,9,9906.03,5,5,5,15,Champions,False,2010-01-31 15:45:00,2011-11-28 10:56:00,2010-01
12669,France,151,2,1427.73,3,2,4,9,Needs Attention,True,2011-03-28 10:15:00,2011-07-12 09:54:00,2011-03
12670,France,10,7,3436.29,5,4,5,14,Champions,False,2010-02-11 10:13:00,2011-11-29 15:23:00,2010-02
12671,Germany,606,1,2622.48,1,1,4,6,Cant Lose Them,True,2010-04-12 16:30:00,2010-04-12 16:30:00,2010-04
12672,France,330,2,407.05,2,2,2,6,Lost,True,2010-04-23 09:57:00,2011-01-14 09:20:00,2010-04
12673,Germany,5,3,1140.02,5,3,3,11,Loyal Customers,False,2010-11-03 10:46:00,2011-12-04 13:55:00,2010-11
12674,France,39,4,1844.6,4,3,4,11,Loyal Customers,False,2011-05-16 09:10:00,2011-11-01 12:12:00,2011-05
12675,Italy,554,2,873.25,1,2,3,6,Lost,True,2010-05-10 16:44:00,2010-06-04 09:49:00,2010-05
12676,Sweden,25,10,2333.09,4,5,4,13,Champions,False,2010-08-13 13:29:00,2011-11-15 12:25:00,2010-08
12677,France,555,2,359.1,1,2,2,5,Lost,True,2010-02-11 13:55:00,2010-06-02 14:30:00,2010-02
12678,France,42,15,32595.18,4,5,5,14,Champions,False,2010-01-07 16:46:00,2011-10-28 13:04:00,2010-01
12679,France,59,4,951.02,4,3,3,10,Loyal Customers,False,2011-03-01 12:26:00,2011-10-12 12:30:00,2011-03
12680,France,1,4,790.81,5,3,3,11,Loyal Customers,False,2011-08-18 15:44:00,2011-12-09 12:50:00,2011-08
12681,France,15,44,26936.760000000002,5,5,5,15,Champions,False,2009-12-13 13:31:00,2011-11-25 11:33:00,2009-12
12682,France,4,51,20736.22,5,5,5,15,Champions,False,2009-12-01 09:28:00,2011-12-06 10:00:00,2009-12
12683,France,4,20,10445.7,5,5,5,15,Champions,False,2009-12-13 15:01:00,2011-12-05 16:28:00,2009-12
12684,France,8,6,2073.63,5,4,4,13,Champions,False,2011-05-10 12:55:00,2011-12-02 09:53:00,2011-05
12685,France,28,6,2575.08,4,4,4,12,Champions,False,2011-09-07 10:28:00,2011-11-11 13:46:00,2011-09
12686,France,372,1,71.14,2,1,1,4,Lost,True,2010-12-03 09:51:00,2010-12-03 09:51:00,2010-12
12687,Sweden,481,1,1858.91,1,1,4,6,Cant Lose Them,True,2010-08-16 12:12:00,2010-08-16 12:12:00,2010-08
12688,Israel,114,1,4873.81,3,1,5,9,Needs Attention,True,2011-08-18 08:49:00,2011-08-18 08:49:00,2011-08
12689,France,26,2,1139.6100000000001,4,2,3,9,New Customers,False,2011-08-04 10:04:00,2011-11-14 08:31:00,2011-08
12690,France,206,1,335.01,2,1,2,5,Lost,True,2011-05-18 09:09:00,2011-05-18 09:09:00,2011-05
12691,France,28,6,1044.4,4,4,3,11,Loyal Customers,False,2010-10-15 12:00:00,2011-11-11 16:49:00,2010-10
12692,France,637,1,110.95,1,1,1,3,Lost,True,2010-03-12 14:02:00,2010-03-12 14:02:00,2010-03
12693,Germany,127,7,1415.02,3,4,4,11,Potential Loyalists,True,2010-07-05 13:56:00,2011-08-04 17:51:00,2010-07
12694,France,70,3,1663.35,3,3,4,10,Potential Loyalists,False,2010-10-14 19:39:00,2011-09-30 13:06:00,2010-10
12695,France,7,7,1371.1200000000001,5,4,4,13,Champions,False,2010-02-12 13:22:00,2011-12-02 13:22:00,2010-02
12696,Finland,435,2,731.91,1,2,3,6,Lost,True,2010-07-19 10:02:00,2010-10-01 10:43:00,2010-07
12697,Sweden,29,3,757.59,4,3,3,10,Loyal Customers,False,2011-06-23 15:44:00,2011-11-11 08:47:00,2011-06
12698,Germany,590,1,285.75,1,1,2,4,Lost,True,2010-04-28 15:51:00,2010-04-28 15:51:00,2010-04
12699,Germany,418,1,566.11,1,1,2,4,Lost,True,2010-10-18 12:07:00,2010-10-18 12:07:00,2010-10
12700,France,8,4,4525.99,5,3,5,13,Loyal Customers,False,2011-05-08 16:10:00,2011-12-02 10:47:00,2011-05
12701,Germany,80,6,2248.41,3,4,4,11,Potential Loyalists,False,2010-03-16 13:23:00,2011-09-21 10:47:00,2010-03
12702,Germany,20,1,201.0,4,1,1,6,New Customers,False,2011-11-20 10:36:00,2011-11-20 10:36:00,2011-11
12703,Germany,71,4,898.53,3,3,3,9,Potential Loyalists,False,2010-01-24 12:05:00,2011-09-29 17:52:00,2010-01
12704,Finland,7,8,1740.84,5,4,4,13,Champions,False,2011-06-23 10:20:00,2011-12-02 13:15:00,2011-06
12705,Germany,15,13,11114.1,5,5,5,15,Champions,False,2010-06-24 09:51:00,2011-11-24 13:17:00,2010-06
12707,France,292,1,603.42,2,1,2,5,Lost,True,2011-02-21 08:38:00,2011-02-21 08:38:00,2011-02
12708,Germany,30,18,4559.66,4,5,5,14,Champions,False,2009-12-18 10:25:00,2011-11-10 09:52:00,2009-12
12709,Germany,15,32,29487.18,5,5,5,15,Champions,False,2009-12-09 13:49:00,2011-11-24 15:38:00,2009-12
12710,Germany,97,3,1023.02,3,3,3,9,Potential Loyalists,True,2011-05-22 14:05:00,2011-09-04 12:00:00,2011-05
12711,Germany,612,2,1213.05,1,2,4,7,Cant Lose Them,True,2010-02-01 11:30:00,2010-04-07 11:59:00,2010-02
12712,Germany,29,21,5985.03,4,5,5,14,Champions,False,2009-12-09 10:46:00,2011-11-11 08:19:00,2009-12
12713,Germany,1,1,794.55,5,1,3,9,New Customers,False,2011-12-09 12:16:00,2011-12-09 12:16:00,2011-12
12714,France,9,12,12815.710000000001,5,5,5,15,Champions,False,2009-12-04 10:00:00,2011-11-30 15:43:00,2009-12
12715,Sweden,106,1,263.36,3,1,1,5,Needs Attention,True,2011-08-25 15:22:00,2011-08-25 15:22:00,2011-08
12716,France,4,2,963.49,5,2,3,10,New Customers,False,2011-07-29 13:28:00,2011-12-06 08:55:00,2011-07
12717,Greece,151,3,1058.91,3,3,3,9,Potential Loyalists,True,2010-04-28 14:34:00,2011-07-11 14:47:00,2010-04
12718,France,71,1,202.25,3,1,1,5,Needs Attention,False,2011-09-29 16:38:00,2011-09-29 16:38:00,2011-09
12719,France,5,2,572.95,5,2,2,9,New Customers,False,2011-10-05 14:50:00,2011-12-04 13:45:00,2011-10
12720,Germany,3,29,6905.28,5,5,5,15,Champions,False,2010-07-21 09:46:00,2011-12-07 08:03:00,2010-07
12721,France,32,8,3635.08,4,4,5,13,Champions,False,2010-08-25 11:07:00,2011-11-08 12:13:00,2010-08
12722,France,85,4,979.63,3,3,3,9,Potential Loyalists,False,2011-07-12 11:55:00,2011-09-15 14:50:00,2011-07
12723,France,4,5,707.07,5,4,3,12,Loyal Customers,False,2011-10-05 15:52:00,2011-12-06 10:19:00,2011-10
12724,France,5,7,2083.52,5,4,4,13,Champions,False,2010-06-22 14:00:00,2011-12-04 16:02:00,2010-06
12725,Italy,371,3,1906.76,2,3,4,9,At Risk,True,2010-05-04 13:59:00,2010-12-03 15:45:00,2010-05
12726,France,28,11,3690.6,4,5,5,14,Champions,False,2010-03-25 16:25:00,2011-11-11 13:35:00,2010-03
12727,France,11,10,4905.53,5,5,5,15,Champions,False,2010-02-23 09:54:00,2011-11-29 11:46:00,2010-02
12728,France,71,5,926.17,3,4,3,10,Potential Loyalists,False,2010-11-21 11:34:00,2011-09-29 15:31:00,2010-11
12729,France,114,1,417.01,3,1,2,6,Needs Attention,True,2011-08-18 11:40:00,2011-08-18 11:40:00,2011-08
12730,Germany,522,1,703.25,1,1,3,5,Lost,True,2010-07-06 12:19:00,2010-07-06 12:19:00,2010-07
12731,France,24,17,25631.71,4,5,5,14,Champions,False,2010-03-02 09:23:00,2011-11-16 11:59:00,2010-03
12732,France,180,1,218.26000000000002,3,1,1,5,Needs Attention,True,2011-06-13 11:33:00,2011-06-13 11:33:00,2011-06
12733,USA,234,4,2424.02,2,3,4,9,At Risk,True,2010-01-19 13:23:00,2011-04-19 16:19:00,2010-01
12734,France,353,3,603.65,2,3,3,8,At Risk,True,2010-11-12 13:26:00,2010-12-22 12:47:00,2010-11
12735,France,315,2,689.5699999999999,2,2,3,7,Lost,True,2011-01-06 14:26:00,2011-01-28 13:37:00,2011-01
12736,France,333,1,144.0,2,1,1,4,Lost,True,2011-01-11 07:57:00,2011-01-11 07:57:00,2011-01
12738,Germany,372,1,137.35,2,1,1,4,Lost,True,2010-12-02 18:27:00,2010-12-02 18:27:00,2010-12
12739,United Arab Emirates,99,2,2421.23,3,2,4,9,Needs Attention,True,2010-11-10 14:27:00,2011-09-01 17:45:00,2010-11
12740,France,64,1,427.6,3,1,2,6,Needs Attention,False,2011-10-07 10:44:00,2011-10-07 10:44:00,2011-10
12741,USA,533,1,236.07,1,1,1,3,Lost,True,2010-06-24 16:24:00,2010-06-24 16:24:00,2010-06
12742,United Arab Emirates,626,1,1201.52,1,1,3,5,Lost,True,2010-03-24 12:43:00,2010-03-24 12:43:00,2010-03
12743,Unspecified,134,2,540.13,3,2,2,7,Needs Attention,True,2011-07-28 16:06:00,2011-07-28 16:21:00,2011-07
12744,Singapore,56,8,13158.16,4,4,5,13,Champions,False,2010-04-27 16:19:00,2011-10-14 14:54:00,2010-04
12745,United Kingdom,487,2,723.85,1,2,3,6,Lost,True,2010-05-14 16:50:00,2010-08-10 10:14:00,2010-05
12746,United Kingdom,541,1,254.55,1,1,1,3,Lost,True,2010-06-17 10:41:00,2010-06-17 10:41:00,2010-06
12747,United Kingdom,2,26,8898.48,5,5,5,15,Champions,False,2009-12-07 13:23:00,2011-12-07 14:34:00,2009-12
12748,United Kingdom,1,322,49176.74,5,5,5,15,Champions,False,2009-12-04 17:31:00,2011-12-09 12:20:00,2009-12
12749,United Kingdom,4,9,6847.36,5,5,5,15,Champions,False,2010-07-06 15:05:00,2011-12-06 09:56:00,2010-07
12750,Poland,129,1,275.88,3,1,1,5,Needs Attention,True,2011-08-03 09:13:00,2011-08-03 09:13:00,2011-08
12751,Brazil,445,1,268.27,1,1,1,3,Lost,True,2010-09-21 12:49:00,2010-09-21 12:49:00,2010-09
12752,Norway,81,1,4366.78,3,1,5,9,Needs Attention,False,2011-09-19 13:32:00,2011-09-19 13:32:00,2011-09
12753,Japan,23,6,21429.39,4,4,5,13,Champions,False,2010-12-12 11:44:00,2011-11-17 10:52:00,2010-12
12754,Japan,236,3,3010.74,2,3,5,10,At Risk,True,2011-02-04 10:31:00,2011-04-18 09:00:00,2011-02
12755,Japan,281,11,5236.26,2,5,5,12,At Risk,True,2010-01-15 11:57:00,2011-03-04 12:42:00,2010-01
12756,Japan,87,1,112.08,3,1,1,5,Needs Attention,False,2011-09-14 09:31:00,2011-09-14 09:31:00,2011-09
12757,Portugal,16,9,4176.75,5,5,5,15,Champions,False,2011-05-12 19:01:00,2011-11-24 12:30:00,2011-05
12758,Portugal,117,7,9903.24,3,4,5,12,Potential Loyalists,True,2009-12-01 14:40:00,2011-08-15 10:22:00,2009-12
12759,Netherlands,52,8,4618.74,4,4,5,13,Champions,False,2009-12-04 10:47:00,2011-10-18 14:49:00,2009-12
12760,Netherlands,456,1,317.8,1,1,2,4,Lost,True,2010-09-10 08:50:00,2010-09-10 08:50:00,2010-09
12761,Netherlands,465,1,712.95,1,1,3,5,Lost,True,2010-09-01 10:47:00,2010-09-01 10:47:00,2010-09
12762,Portugal,8,2,1702.52,5,2,4,11,New Customers,False,2011-11-14 14:23:00,2011-12-02 10:23:00,2011-11
12763,Japan,138,2,494.08,3,2,2,7,Needs Attention,True,2010-12-05 15:46:00,2011-07-24 14:12:00,2010-12
12764,Lebanon,317,1,1693.88,2,1,4,7,Cant Lose Them,True,2011-01-27 10:19:00,2011-01-27 10:19:00,2011-01
12765,Netherlands,472,6,1299.58,1,4,4,9,At Risk,True,2010-03-08 09:43:00,2010-08-24 13:51:00,2010-03
12766,Portugal,4,9,8134.99,5,5,5,15,Champions,False,2010-10-28 09:29:00,2011-12-06 08:46:00,2010-10
12767,Korea,376,1,949.82,2,1,3,6,Lost,True,2010-11-29 09:38:00,2010-11-29 09:38:00,2010-11
12768,Korea,451,1,168.69,1,1,1,3,Lost,True,2010-09-15 12:08:00,2010-09-15 12:08:00,2010-09
12769,Brazil,239,1,1143.6,2,1,3,6,Lost,True,2011-04-15 10:25:00,2011-04-15 10:25:00,2011-04
12770,Japan,211,2,3246.45,2,2,5,9,Cant Lose Them,True,2010-09-09 11:43:00,2011-05-13 09:33:00,2010-09
12771,Portugal,486,1,226.29999999999998,1,1,1,3,Lost,True,2010-08-11 11:51:00,2010-08-11 11:51:00,2010-08
12772,Portugal,60,1,752.47,3,1,3,7,Needs Attention,False,2011-10-11 09:19:00,2011-10-11 09:19:00,2011-10
12773,Portugal,564,1,124.25,1,1,1,3,Lost,True,2010-05-24 17:30:00,2010-05-24 17:30:00,2010-05
12774,Netherlands,536,1,83.7,1,1,1,3,Lost,True,2010-06-22 10:38:00,2010-06-22 10:38:00,2010-06
12775,Netherlands,17,7,1551.1200000000001,5,4,4,13,Champions,False,2010-10-26 14:24:00,2011-11-22 16:33:00,2010-10
12776,Portugal,668,1,27.5,1,1,1,3,Lost,True,2010-02-10 12:11:00,2010-02-10 12:11:00,2010-02
12777,United Kingdom,458,1,519.45,1,1,2,4,Lost,True,2010-09-08 11:35:00,2010-09-08 11:35:00,2010-09
12778,Netherlands,20,9,1541.68,4,5,4,13,Champions,False,2010-04-16 09:57:00,2011-11-20 11:30:00,2010-04
12779,Poland,38,14,6474.11,4,5,5,14,Champions,False,2009-12-03 07:25:00,2011-11-02 11:43:00,2009-12
12780,Netherlands,599,1,322.4,1,1,2,4,Lost,True,2010-04-20 09:40:00,2010-04-20 09:40:00,2010-04
12781,Czech Republic,64,2,786.74,3,2,3,8,Needs Attention,False,2011-02-28 08:43:00,2011-10-07 10:37:00,2011-02
12782,Portugal,5,11,3862.2400000000002,5,5,5,15,Champions,False,2010-07-08 13:31:00,2011-12-05 09:16:00,2010-07
12783,Portugal,2,4,1295.8700000000001,5,3,4,12,Loyal Customers,False,2011-09-25 15:35:00,2011-12-07 15:56:00,2011-09
12784,Portugal,15,2,1511.15,5,2,4,11,New Customers,False,2010-06-28 13:06:00,2011-11-24 12:53:00,2010-06
12785,Portugal,364,3,904.4,2,3,3,8,At Risk,True,2009-12-08 13:56:00,2010-12-10 13:48:00,2009-12
12786,Netherlands,610,1,668.5000000000001,1,1,3,5,Lost,True,2010-04-09 12:12:00,2010-04-09 12:12:00,2010-04
12787,Netherlands,10,4,799.1800000000001,5,3,3,11,Loyal Customers,False,2010-10-22 14:57:00,2011-11-30 08:44:00,2010-10
12788,Netherlands,463,4,384.90000000000003,1,3,2,6,At Risk,True,2010-06-29 13:05:00,2010-09-02 14:21:00,2010-06
12789,Netherlands,65,3,225.35,3,3,1,7,Potential Loyalists,False,2010-01-15 12:06:00,2011-10-05 13:34:00,2010-01
12790,Netherlands,192,2,546.85,2,2,2,6,Lost,True,2010-10-25 13:04:00,2011-05-31 14:14:00,2010-10
12791,Netherlands,374,5,656.83,2,4,3,9,At Risk,True,2010-03-25 17:29:00,2010-12-01 11:27:00,2010-03
12792,Portugal,257,2,715.01,2,2,3,7,Lost,True,2010-06-23 10:49:00,2011-03-28 11:36:00,2010-06
12793,Portugal,335,3,745.53,2,3,3,8,At Risk,True,2010-11-03 13:05:00,2011-01-09 12:12:00,2010-11
12794,Portugal,53,2,860.41,4,2,3,9,New Customers,False,2011-09-02 12:01:00,2011-10-17 14:54:00,2011-09
12795,Portugal,19,1,318.48,5,1,2,8,New Customers,False,2011-11-21 10:27:00,2011-11-21 10:27:00,2011-11
12796,Netherlands,628,1,351.0,1,1,2,4,Lost,True,2010-03-21 15:49:00,2010-03-21 15:49:00,2010-03
